person_id,name,category
140185,Mobile,Specialties
140185,PERL,Languages
140185,Python,Languages
140185,Quality Assurance,Function Types
140185,Senior,Experiences
140227,Engineering,Function Types
140227,Junior,Experiences
140227,Mid-Level,Experiences
140227,Mobile,Specialties
140246,Backend,Specialties
140246,C/C++,Languages
140246,Consumer App,Domains
140246,Consumer Infrastructure,Domains
140246,Engineering,Function Types
140246,Enterprise App,Domains
140246,Enterprise Infrastructure,Domains
140246,Java,Languages
140246,Junior,Experiences
140246,Mid-Level,Experiences
140302,Backend,Specialties
140302,C/C++,Languages
140302,Engineering,Function Types
140302,Java,Languages
140302,Jumper,Traits
140302,Junior,Experiences
140302,Likely to Move,Traits
140302,Mid-Level,Experiences
140302,New Grad,Experiences
140308,Engineering,Function Types
140308,Lead,Experiences
140308,Senior,Experiences
140320,Architect,Experiences
140320,C/C++,Languages
140320,Data,Function Types
140320,Django,Technologies
140320,Engineering,Function Types
140320,HTML5/CSS3,Languages
140320,Java,Languages
140320,Lead,Experiences
140320,Mid-Level,Experiences
140320,Mobile,Specialties
140320,Node.js,Technologies
140320,Python,Languages
140344,Apache Struts,Technologies
140344,C#,Languages
140344,Engineering,Function Types
140344,Hibernate,Technologies
140344,Java,Languages
140344,Javascript,Languages
140344,Junior,Experiences
140344,Lead,Experiences
140344,.NET,Technologies
140344,PERL,Languages
140344,Scala,Languages
140344,Senior,Experiences
140350,Backend,Specialties
140350,C/C++,Languages
140350,Consumer Infrastructure,Domains
140350,Engineering,Function Types
140350,Enterprise Infrastructure,Domains
140350,Jumper,Traits
140350,Junior,Experiences
140350,Lead,Experiences
140350,Manager,Experiences
140350,Mid-Level,Experiences
140350,PHP,Languages
140350,Python,Languages
140350,Ruby,Languages
140350,Security,Specialties
140350,Senior,Experiences
140350,Software Systems,Specialties
140350,Step-Up VP,Experiences
140355,Administration,Function Types
140355,C/C++,Languages
140355,Engineering,Function Types
140355,HTML5/CSS3,Languages
140355,Java,Languages
140355,Javascript,Languages
140355,Junior,Experiences
140355,Lead,Experiences
140355,Mid-Level,Experiences
140355,Operations,Function Types
140355,PERL,Languages
140355,PHP,Languages
140355,Python,Languages
140355,Senior,Experiences
140371,Consumer App,Domains
140371,Data,Function Types
140371,Enterprise App,Domains
140371,Enterprise Infrastructure,Domains
140371,Junior,Experiences
140373,AdTech,Industry
140373,Backend,Specialties
140373,Engineering,Function Types
140373,Frontend,Specialties
140373,Gaming,Industry
140373,Javascript,Languages
140373,Jumpy,Traits
140373,Lead,Experiences
140373,Python,Languages
140373,Ruby,Languages
140373,Senior,Experiences
140373,Social,Industry
140386,Apache Hadoop,Technologies
140386,Backend,Specialties
140386,C/C++,Languages
140386,Consumer Infrastructure,Domains
140386,Data,Function Types
140386,Engineering,Function Types
140386,Java,Languages
140386,Jumper,Traits
140386,Lead,Experiences
140386,Likely to Move,Traits
140386,Python,Languages
140386,Senior,Experiences
140386,Step-Up VP,Experiences
140400,Backend,Specialties
140400,C/C++,Languages
140400,Engineering,Function Types
140400,Frontend,Specialties
140400,HTML5/CSS3,Languages
140400,Java,Languages
140400,Javascript,Languages
140400,Junior,Experiences
140400,Lead,Experiences
140400,Mid-Level,Experiences
140400,Mobile,Specialties
140400,Ruby,Languages
140400,Senior,Experiences
140446,Backend,Specialties
140446,Engineering,Function Types
140446,HTML5/CSS3,Languages
140446,Javascript,Languages
140446,Junior,Experiences
140446,Mid-Level,Experiences
140446,Ruby,Languages
140446,Senior,Experiences
140473,AngularJS,Technologies
140473,Apache Hadoop,Technologies
140473,Backend,Specialties
140473,C/C++,Languages
140473,Consumer App,Domains
140473,Consumer Infrastructure,Domains
140473,Distributed Systems,Skills
140473,Early Stage (Seed Ð Series A),Company Stage
140473,Ember.js,Technologies
140473,Engineering,Function Types
140473,Enterprise App,Domains
140473,Enterprise Infrastructure,Domains
140473,Facebook React,Technologies
140473,Frontend,Freeform
140473,Frontend,Specialties
140473,fullstack,Freeform
140473,Java,Languages
140473,Jumper,Traits
140473,Jumpy,Traits
140473,Junior,Experiences
140473,Late Stage (Series D Ð Public),Company Stage
140473,Likely to Move,Traits
140473,Mid-Level,Experiences
140473,Mid Stage (Series B Ð Series C),Company Stage
140473,Mobile,Specialties
140473,New Grad,Experiences
140473,Node.js,Technologies
140473,Non-Web Application,Engineering
140473,Python,Languages
140473,Ruby,Languages
140473,Scala,Languages
140473,Spring,Technologies
140482,Apache Hadoop,Technologies
140482,Backend,Specialties
140482,C/C++,Languages
140482,Data,Function Types
140482,Engineering,Function Types
140482,Java,Languages
140482,Jumpy,Traits
140482,Likely to Move,Traits
140482,Machine Learning,Skills
140482,Mid-Level,Experiences
140482,Python,Languages
140482,Senior,Experiences
140486,Engineering,Function Types
140486,Jumper,Traits
140486,Jumpy,Traits
140486,Junior,Experiences
140486,Project Management,Function Types
140513,C/C++,Languages
140513,Engineering,Function Types
140513,Java,Languages
140513,Jumper,Traits
140513,Junior,Experiences
140513,Likely to Move,Traits
140513,Mid-Level,Experiences
140513,Python,Languages
140513,Ruby,Languages
140522,Backend,Specialties
140522,C/C++,Languages
140522,Consumer Infrastructure,Domains
140522,Distributed Systems,Skills
140522,Engineering,Function Types
140522,Enterprise Infrastructure,Domains
140522,Go,Languages
140522,Lead,Experiences
140522,Likely to Move,Traits
140522,Mid-Level,Experiences
140522,Network Programming,Skills
140522,Senior,Experiences
140522,Step-Up VP,Experiences
140522,Storage Programming,Skills
140546,Backend,Specialties
140546,C/C++,Languages
140546,Engineering,Function Types
140546,Java,Languages
140546,Junior,Experiences
140546,Machine Learning,Skills
140546,Mid-Level,Experiences
140546,Python,Languages
140546,Senior,Experiences
140576,Data,Function Types
140576,Engineering,Function Types
140576,HTML5/CSS3,Languages
140576,Java,Languages
140576,Javascript,Languages
140576,Jumper,Traits
140576,Likely to Move,Traits
140576,Senior,Experiences
140600,Apache Hadoop,Technologies
140600,ASP,Languages
140600,Backend,Specialties
140600,Consumer App,Domains
140600,Consumer Infrastructure,Domains
140600,Data,Function Types
140600,Data Processing,Skills
140600,Enterprise App,Domains
140600,Enterprise Infrastructure,Domains
140600,Frontend,Specialties
140600,HTML5/CSS3,Languages
140600,Java,Languages
140600,Javascript,Languages
140600,Lead,Experiences
140600,MySQL,Technologies
140600,Python,Languages
140600,Ruby,Languages
140600,SQL,Languages
140600,White Box,Specialties
140622,Apache Hadoop,Technologies
140622,C/C++,Languages
140622,Engineering,Function Types
140622,Java,Languages
140622,Jumper,Traits
140622,Junior,Experiences
140622,Mid-Level,Experiences
140622,Python,Languages
140663,C/C++,Languages
140663,Data,Function Types
140663,Engineering,Function Types
140663,Java,Languages
140663,Jumper,Traits
140663,Junior,Experiences
140663,Machine Learning,Skills
140663,Mid-Level,Experiences
140663,Python,Languages
140673,Apache Hadoop,Technologies
140673,Architect,Experiences
140673,Engineering,Function Types
140673,Flash,Technologies
140673,Flex,Languages
140673,HTML5/CSS3,Languages
140673,Java,Languages
140673,Javascript,Languages
140673,Jumpy,Traits
140673,Lead,Experiences
140673,MongoDB,Technologies
140673,PHP,Languages
140764,Apache Hadoop,Technologies
140764,C/C++,Languages
140764,Engineering,Function Types
140764,HTML5/CSS3,Languages
140764,Java,Languages
140764,Jumper,Traits
140764,Likely to Move,Traits
140764,Manager,Experiences
140764,Mid-Level,Experiences
140764,Mobile,Specialties
140764,PHP,Languages
140764,Python,Languages
140764,Senior,Experiences
140779,Apache Hadoop,Technologies
140779,C/C++,Languages
140779,Data,Function Types
140779,Engineering,Function Types
140779,Java,Languages
140779,Machine Learning,Skills
140779,Mid-Level,Experiences
140779,PERL,Languages
140779,Python,Languages
140779,Senior,Experiences
140808,Apache Hadoop,Technologies
140808,Backend,Specialties
140808,C/C++,Languages
140808,Data,Function Types
140808,Data Analyst,Specialties
140808,Data Analytics,Skills
140808,Data Processing,Skills
140808,Data Science,Specialties
140808,Engineering,Function Types
140808,HTML5/CSS3,Languages
140808,Java,Languages
140808,Jumper,Traits
140808,Junior,Experiences
140808,Lead,Experiences
140808,Machine Learning,Skills
140808,Mid-Level,Experiences
140808,New Grad,Experiences
140808,PERL,Languages
140808,PHP,Languages
140808,Python,Languages
140808,R,Languages
140808,Statistics,Skills
140812,Apache Hadoop,Technologies
140812,C/C++,Languages
140812,Consumer App,Domains
140812,Consumer Infrastructure,Domains
140812,Data,Function Types
140812,Engineering,Function Types
140812,Enterprise Infrastructure,Domains
140812,Hibernate,Technologies
140812,Java,Languages
140812,Javascript,Languages
140812,Jumpy,Traits
140812,Lead,Experiences
140812,Machine Learning,Skills
140812,PERL,Languages
140812,PHP,Languages
140812,Python,Languages
140812,Ruby,Languages
140812,Senior,Experiences
140812,Spring,Technologies
140829,C/C++,Languages
140829,Engineering,Function Types
140829,Java,Languages
140829,Jumper,Traits
140829,Junior,Experiences
140829,Likely to Move,Traits
140829,MongoDB,Technologies
140829,Node.js,Technologies
140829,Objective-C,Languages
140829,Python,Languages
140829,Redis,Technologies
140829,Scala,Languages
140829,Senior,Experiences
140830,Backend,Specialties
140830,Consumer App,Domains
140830,Consumer Infrastructure,Domains
140830,Engineering,Function Types
140830,Frontend,Specialties
140830,Java,Languages
140830,Javascript,Languages
140830,Jumpy,Traits
140830,Lead,Experiences
140830,Likely to Move,Traits
140830,Manager,Experiences
140830,Mid-Level,Experiences
140830,Mobile,Specialties
140830,Objective-C,Languages
140830,Python,Languages
140830,Ruby,Languages
140830,Scala,Languages
140830,Step-Up VP,Experiences
140856,Apache Hadoop,Technologies
140856,C/C++,Languages
140856,Engineering,Function Types
140856,Java,Languages
140856,Jumper,Traits
140856,.NET,Technologies
140856,Python,Languages
140856,Senior,Experiences
140891,Engineering,Function Types
140891,Enterprise Infrastructure,Domains
140891,HTML5/CSS3,Languages
140891,Java,Languages
140891,Javascript,Languages
140891,Senior,Experiences
140900,Backend,Specialties
140900,C/C++,Languages
140900,Engineering,Function Types
140900,Flex,Languages
140900,Frontend,Specialties
140900,HTML5/CSS3,Languages
140900,Java,Languages
140900,Javascript,Languages
140900,Lead,Experiences
140900,Mobile,Specialties
140900,Objective-C,Languages
140900,Senior,Experiences
140910,C/C++,Languages
140910,Django,Technologies
140910,Engineering,Function Types
140910,Javascript,Languages
140910,Jumper,Traits
140910,Junior,Experiences
140910,Lead,Experiences
140910,Mid-Level,Experiences
140910,.NET,Technologies
140910,Scala,Languages
141005,Architect,Experiences
141005,Data,Function Types
141005,Engineering,Function Types
141005,Java,Languages
141005,Jumper,Traits
141005,Junior,Experiences
141005,Lead,Experiences
141005,Python,Languages
141005,Scala,Languages
141018,Architect,Experiences
141018,Backend,Specialties
141018,C/C++,Languages
141018,Consumer App,Domains
141018,Consumer Infrastructure,Domains
141018,Data,Function Types
141018,Data Processing,Skills
141018,Engineering,Function Types
141018,Enterprise App,Domains
141018,Enterprise Infrastructure,Domains
141018,Java,Languages
141018,Lead,Experiences
141018,Manager,Experiences
141024,Apache Hadoop,Technologies
141024,Backend,Specialties
141024,C/C++,Languages
141024,Data,Function Types
141024,Engineering,Function Types
141024,Java,Languages
141024,Mid-Level,Experiences
141024,Senior,Experiences
141053,Architect,Experiences
141053,Engineering,Function Types
141053,Flex,Languages
141053,Java,Languages
141053,Javascript,Languages
141053,Lead,Experiences
141053,Mobile,Specialties
141053,Node.js,Technologies
141053,Objective-C,Languages
141053,PHP,Languages
141053,Senior,Experiences
141066,C#,Languages
141066,C/C++,Languages
141066,Data,Function Types
141066,Engineering,Function Types
141066,Enterprise App,Domains
141066,Enterprise Infrastructure,Domains
141066,Mid-Level,Experiences
141066,Python,Languages
141066,Senior,Experiences
141080,Architect,Experiences
141080,Architectural Reviews,Code Involvement
141080,Code Reviews,Code Involvement
141080,Consumer App,Domains
141080,Consumer Infrastructure,Domains
141080,CXO,Experiences
141080,Director,Experiences
141080,Early Stage (Seed Ð Series A),Company Stage
141080,Engineering,Function Types
141080,Frontend,Specialties
141080,Mid Stage (Series B Ð Series C),Company Stage
141080,Mobile,Specialties
141080,Step-Up VP,Experiences
141080,Still Codes,Code Involvement
141080,Up to 30,Team Management
141086,Architect,Experiences
141086,Engineering,Function Types
141086,Jumper,Traits
141086,Jumpy,Traits
141253,Apache Hadoop,Technologies
141253,Engineering,Function Types
141253,Java,Languages
141253,Lead,Experiences
141253,Mid-Level,Experiences
141253,Senior,Experiences
141278,Engineering,Function Types
141278,Senior,Experiences
141292,Apache Hadoop,Technologies
141292,Engineering,Function Types
141292,Java,Languages
141292,Javascript,Languages
